@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric

@data
766,'2018/05/10 12:40:53:620',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,'2018/05/10 12:40:53:671',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,'2018/05/10 12:40:53:724',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,'2018/05/10 12:40:53:779',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,'2018/05/10 12:40:53:834',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,'2018/05/10 12:40:53:887',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,'2018/05/10 12:40:53:938',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,'2018/05/10 12:40:53:991',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,'2018/05/10 12:40:54:045',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,'2018/05/10 12:40:54:096',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,'2018/05/10 12:40:54:148',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,'2018/05/10 12:40:54:200',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,'2018/05/10 12:40:54:253',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,'2018/05/10 12:40:54:305',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,'2018/05/10 12:40:54:357',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,'2018/05/10 12:40:54:409',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,'2018/05/10 12:40:54:463',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,'2018/05/10 12:40:54:519',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,'2018/05/10 12:40:54:572',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,'2018/05/10 12:40:54:623',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,'2018/05/10 12:40:54:676',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,'2018/05/10 12:40:54:729',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,'2018/05/10 12:40:54:782',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,'2018/05/10 12:40:54:835',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,'2018/05/10 12:40:54:885',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,'2018/05/10 12:40:54:937',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,'2018/05/10 12:40:54:990',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,'2018/05/10 12:40:55:041',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,'2018/05/10 12:40:55:096',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,'2018/05/10 12:40:55:146',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,'2018/05/10 12:40:55:199',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,'2018/05/10 12:40:55:250',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,'2018/05/10 12:40:55:304',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,'2018/05/10 12:40:55:355',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,'2018/05/10 12:40:55:408',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,'2018/05/10 12:40:55:460',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,'2018/05/10 12:40:55:514',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,'2018/05/10 12:40:55:564',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,'2018/05/10 12:40:55:617',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,'2018/05/10 12:40:55:668',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,'2018/05/10 12:40:55:721',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,'2018/05/10 12:40:55:776',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,'2018/05/10 12:40:55:827',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,'2018/05/10 12:40:55:884',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,'2018/05/10 12:40:55:935',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,'2018/05/10 12:40:55:988',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,'2018/05/10 12:40:56:040',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,'2018/05/10 12:40:56:093',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,'2018/05/10 12:40:56:144',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,'2018/05/10 12:40:56:198',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,'2018/05/10 12:40:56:249',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,'2018/05/10 12:40:56:307',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,'2018/05/10 12:40:56:360',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,'2018/05/10 12:40:56:413',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,'2018/05/10 12:40:56:464',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,'2018/05/10 12:40:56:518',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,'2018/05/10 12:40:56:570',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,'2018/05/10 12:40:56:620',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,'2018/05/10 12:40:56:673',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,'2018/05/10 12:40:56:725',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,'2018/05/10 12:40:56:778',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,'2018/05/10 12:40:56:831',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,'2018/05/10 12:40:56:882',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,'2018/05/10 12:40:56:934',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,'2018/05/10 12:40:56:987',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,'2018/05/10 12:40:57:038',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,'2018/05/10 12:40:57:091',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,'2018/05/10 12:40:57:143',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,'2018/05/10 12:40:57:197',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,'2018/05/10 12:40:57:248',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,'2018/05/10 12:40:57:300',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,'2018/05/10 12:40:57:355',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,'2018/05/10 12:40:57:410',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,'2018/05/10 12:43:42:643',33,47.312958,404.113403,56.311962,133.158997,408.708923,79.857666,202.373337,417.24939,83.45874,260.698425,426.367157,81.261475,336.9599,426.877014,75.287422,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
840,'2018/05/10 12:43:42:695',33,50.820251,404.250488,56.811432,135.610901,408.570007,79.826996,204.262283,416.866699,83.388153,262.185059,425.265198,81.237099,338.279083,426.265686,75.222977,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
841,'2018/05/10 12:43:42:748',33,53.565399,404.823669,57.40456,137.438171,408.820953,79.851768,205.334869,416.918579,83.34478,263.1073,424.543182,81.215157,339.001221,425.716064,75.151291,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
842,'2018/05/10 12:43:42:801',33,54.459564,404.561035,57.450996,138.029419,408.556976,79.763893,205.119629,416.503357,83.245773,262.837585,423.929565,81.148186,338.708527,425.146912,75.108978,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
843,'2018/05/10 12:43:42:852',33,54.216736,404.329437,57.50227,137.283936,407.573425,79.740631,203.316147,415.553162,83.235847,260.775635,423.164917,81.179543,336.797913,424.477844,75.216545,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
844,'2018/05/10 12:43:42:906',33,52.976257,402.71521,57.584347,135.547058,405.397522,79.739197,200.280273,414.949646,83.146194,258.149231,421.4039,81.227577,334.128906,423.048248,75.316551,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
845,'2018/05/10 12:43:42:958',33,52.491394,399.411163,58.283768,134.19165,399.609985,79.861603,197.902603,409.112976,83.210075,255.209473,415.084167,81.322487,331.074066,416.911072,75.422516,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
846,'2018/05/10 12:43:43:009',33,56.364197,398.716736,59.401844,138.6586,395.359863,80.2388,201.29834,404.907227,83.401306,257.983307,409.193024,81.53154,333.085724,410.935608,75.559349,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
847,'2018/05/10 12:43:43:061',33,64.69931,401.768188,61.349346,147.116776,391.175354,81.077156,209.492111,398.857086,84.065186,265.657288,402.9198,82.00618,339.889282,404.848663,75.759018,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
848,'2018/05/10 12:43:43:113',33,75.642212,401.63736,62.833797,160.602051,387.103271,81.877518,222.618912,393.558289,84.681725,278.203796,397.635345,82.444397,351.12384,400.245361,75.925575,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
849,'2018/05/10 12:43:43:166',33,88.993195,402.089844,64.390404,180.743988,385.733673,82.821503,242.906128,390.760498,85.289352,297.813812,394.413971,82.749779,368.557404,397.326599,75.776154,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
850,'2018/05/10 12:43:43:220',33,106.81073,410.268402,65.440453,207.381607,392.908386,83.501892,270.512177,396.433868,85.549225,325.157623,397.595703,82.674072,392.543243,400.853424,75.122459,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
851,'2018/05/10 12:43:43:271',33,114.744293,419.92926,65.124741,221.579803,403.661804,83.343086,286.098755,405.915558,85.113708,340.514954,404.953247,82.010406,405.549103,406.320862,74.100082,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
852,'2018/05/10 12:43:43:322',33,113.894745,426.956909,63.043476,223.335358,414.917908,81.865677,288.826141,416.947937,83.622307,343.958374,412.634735,80.629639,407.293518,413.823914,72.664688,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
853,'2018/05/10 12:43:43:375',33,98.387482,427.252197,58.709202,207.178925,427.475861,78.956924,273.05426,429.608765,81.119301,329.856049,422.144165,78.676125,394.970459,421.884613,71.091827,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
854,'2018/05/10 12:43:43:427',33,82.559082,418.493134,54.562229,184.229248,432.141968,76.254471,249.418182,435.967224,78.949242,311.631836,425.964691,77.255928,378.076569,425.269562,70.214447,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
855,'2018/05/10 12:43:43:481',33,70.793854,414.731415,52.072525,160.38739,433.0336,74.456848,226.783844,438.48938,77.603333,291.854584,427.779846,76.499817,360.364319,426.101257,69.901848,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
856,'2018/05/10 12:43:43:531',33,60.546478,406.167358,50.822544,134.156036,421.449341,73.536896,202.968384,431.41214,77.090782,270.623718,423.103455,76.291458,342.857269,423.422241,69.957779,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
857,'2018/05/10 12:43:43:584',33,50.480743,393.84491,50.731804,120.039429,406.194519,74.874687,195.952087,409.303101,79.335136,258.918121,408.220764,78.08268,333.021606,413.14328,71.837669,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
858,'2018/05/10 12:43:43:638',33,50.935791,383.116272,50.397476,118.787842,381.337189,75.994888,192.469833,381.580444,80.705353,254.098602,386.389343,79.644852,333.032104,399.047363,73.729385,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
859,'2018/05/10 12:43:43:690',33,49.692535,377.421326,51.990227,129.574799,360.258118,76.834938,199.05748,364.870056,81.431168,261.146545,370.112976,80.220016,340.177399,386.878967,74.221954,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
860,'2018/05/10 12:43:43:740',33,49.973816,372.654602,53.315266,138.610077,350.991943,77.544991,207.946854,356.05719,81.924477,269.540161,362.067596,80.51458,346.479065,381.084961,74.37381,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
861,'2018/05/10 12:43:43:793',33,44.934265,375.666992,54.556995,149.100708,349.267212,79.122025,218.581024,352.37204,82.962738,280.384094,359.181427,81.263351,356.624634,377.362488,74.56488,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
862,'2018/05/10 12:43:43:845',33,45.505493,378.380432,55.134544,156.304092,348.553223,79.510223,225.227554,350.930603,83.135544,286.978729,358.122253,81.335266,363.002808,376.787476,74.466431,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
863,'2018/05/10 12:43:43:897',33,48.354553,383.012329,56.383137,164.032501,347.623474,79.694427,232.118698,349.099548,83.051285,293.77301,356.490967,81.118896,369.302216,375.37677,74.074142,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
864,'2018/05/10 12:43:43:950',33,54.176392,386.713562,58.127224,175.045868,349.802917,80.142868,240.495499,354.472107,83.268036,302.542908,358.438904,80.81575,377.449097,374.287994,73.175247,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
865,'2018/05/10 12:43:44:002',33,61.036102,390.085175,58.978432,183.927505,358.880493,80.538086,248.305908,370.281433,83.278023,309.183105,367.356171,80.447334,382.692871,376.160309,72.197365,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
866,'2018/05/10 12:43:44:056',33,71.45163,390.416718,59.112831,196.924759,384.061249,79.998299,260.38092,388.984375,81.906166,318.878418,383.049133,79.054062,388.11261,381.389465,70.61824,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
867,'2018/05/10 12:43:44:107',33,71.72348,388.098755,58.109268,198.305374,394.395416,78.343704,261.067566,396.271881,80.239052,319.024536,388.073669,77.645332,386.402161,382.217346,69.509445,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
868,'2018/05/10 12:43:44:161',33,65.513306,386.347473,55.758091,196.357269,398.849915,77.25399,259.98761,398.770569,79.346107,318.005951,390.086243,76.865936,384.604218,382.682617,68.983429,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
869,'2018/05/10 12:43:44:211',33,60.17041,383.305389,54.061295,185.640198,397.688995,76.928963,249.86882,397.334808,79.385529,309.277191,389.492432,77.042854,377.701355,381.564819,69.492752,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
870,'2018/05/10 12:43:44:263',33,57.639282,380.495514,53.594093,175.660416,392.055054,77.521866,239.482468,392.587524,80.253014,300.367798,386.571777,78.014206,371.129791,380.533142,70.641907,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
871,'2018/05/10 12:43:44:315',33,61.559021,379.145569,55.084297,170.843811,389.607086,79.391731,234.177902,391.087097,82.429733,295.633606,389.080383,80.263214,369.516815,386.622375,73.004402,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
872,'2018/05/10 12:43:44:367',33,67.063416,382.233948,57.252701,178.077347,391.779083,81.400169,240.412628,394.513062,84.323402,301.187653,392.1922,82.11348,375.303223,393.708313,74.581253,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
873,'2018/05/10 12:43:44:420',33,71.043182,384.718445,59.387428,179.771332,390.509888,83.121475,240.439499,396.087372,85.971924,300.10968,395.962463,83.71788,373.821899,400.596039,76.145737,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
874,'2018/05/10 12:43:44:473',33,78.013702,386.051331,61.503166,181.798965,386.902496,84.70475,239.754425,394.714966,87.616928,298.959473,396.641113,85.426811,371.072571,403.527222,78.098282,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0
